SimRaw.breakIter;gBuf.Soll_IBF.Zeit.t_Halte;gBuf.Ist_IBF.Profilflag;gBuf.Soll_IBF.InitAchse;gBuf.Aus_Onli.Ibf_nominal.Soll_AS_Pos;gBuf.Ein_Puff.form_mess_of.dis_aw;gBuf.Aus_Onli.Ibf_nominal.Soll_RS_Pos;gBuf.Ein_Puff.form_mess_of.dis_hw_dw;gBuf.Ein_Onli.Ibf_actual.Ist_AG;gBuf.Aus_Onli.Ibf_nominal.Soll_ZA_Pos;gBuf.Ein_Onli.Ibf_actual.Ist_ZEN_A;gBuf.Aus_Onli.Ibf_nominal.Soll_ZE_Pos;gBuf.Ein_Onli.Ibf_actual.Ist_ZEN_E;gBuf.Ist_IBF.ZER_Param.delta_ZRA_ZRE;gBuf.Ist_IBF.ZER_Param.ZRA.Pos_y;gBuf.Ist_IBF.ZER_Param.ZRE.Pos_y;gBuf.Ist_IBF.ZER_Param.ZRA.Flag_Kontakt;gBuf.Ist_IBF.ZER_Param.ZRE.Flag_Kontakt;gBuf.Soll_IBF.ZER_Param.ZRA.delta_Ring;gBuf.Soll_IBF.ZER_Param.ZRE.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_A.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_E.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_A.PosXY.x;gBuf.Ist_IBF.DRR_Param.DrR_A.PosXY.y;gBuf.Ist_IBF.DRR_Param.DrR_E.PosXY.x;gBuf.Ist_IBF.DRR_Param.DrR_E.PosXY.y;gBuf.Soll_Inter.DRR_Param.DrR_A.Pos;gBuf.Soll_Inter.DRR_Param.DrR_E.Pos;gBuf.Ist_IBF.Schuessel.Walzform.da;gBuf.Ist_IBF.Schuessel.Walzform.RingGeo.a;gBuf.Ist_IBF.Schuessel.Walzform.RingGeo.b;gBuf.Ist_IBF.Schuessel.Walzform.Kletterhoehe;gBuf.Ist_IBF.Schuessel.Walzform.Kletterwinkel;gBuf.Soll_Inter.hw_n;gBuf.Soll_Inter.kwu_n;gBuf.Soll_Inter.kwo_n;gBuf.Ist_Inter.hw_n;gBuf.Ist_Inter.kwu_n;gBuf.Ist_Inter.kwo_n;gBuf.Aus_Puff.n_omega.n_hw_motor;gBuf.Aus_Puff.n_omega.n_aw_motor_g_o;gBuf.Aus_Puff.n_omega.n_aw_motor_g_u;
313;0,000000;0;s;81,356636;91,356636;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
314;0,000000;0;s;80,656639;90,656639;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
315;0,000000;0;s;79,956642;89,956642;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
316;0,000000;0;s;79,256645;89,256645;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
317;0,000000;0;s;78,556648;88,556648;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
318;0,000000;0;s;77,856651;87,856651;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
319;0,000000;0;s;77,156654;87,156654;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
320;0,000000;0;s;76,456657;86,456657;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
321;0,000000;0;s;75,756660;85,756660;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
322;0,000000;0;s;75,056664;85,056664;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
323;0,000000;0;s;74,356667;84,356667;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
324;0,000000;0;s;73,656670;83,656670;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
325;0,000000;0;s;72,956673;82,956673;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
326;0,000000;0;s;72,256676;82,256676;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
327;0,000000;0;s;71,556679;81,556679;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
328;0,000000;0;s;80,856682;80,856682;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;80,856682;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
329;0,000000;0;s;80,856682;80,856682;136,892593;137,814774;500,987915;1679,527466;1679,527466;1679,527466;1679,527466;866,732300;-568,366150;568,366150;2;2;-2,000000;-2,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;663,943359;661,985229;1000,000000;500,000000;500,000000;80,856682;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
330;0,000000;1;s;80,856682;80,856682;137,155853;137,814774;500,987915;1691,238159;1679,527466;1691,238159;1679,527466;866,732300;-568,366150;568,366150;2;2;20,000000;20,000000;0,011078;-1,000122;828,605652;-376,867981;829,381897;374,844574;659,895264;661,985229;1000,000000;500,000000;500,000000;80,856682;0,000000;2,204542;1,459183;1,459183;0,010233;0,020230;0,020230;2,204542;1,459183;1,459183;
331;0,000000;1;s;80,856682;80,856682;139,565643;137,155853;500,000000;1691,275024;1683,738037;1691,275024;1683,738037;886,256714;-578,128357;578,128357;0;0;20,000000;20,000000;3,350555;-1,651428;830,770874;-379,410614;828,529785;374,725830;659,784058;661,209900;1000,299988;500,050018;500,100037;95,002464;0,014143;2,204542;1,456008;1,452679;0,010233;0,020230;0,020230;2,204542;1,452679;1,456008;
332;0,000000;1;s;80,856682;80,856682;140,503479;139,565643;500,050018;1691,327026;1687,948608;1691,327026;1687,948608;905,823242;-587,911621;587,911621;0;0;20,000000;20,000000;3,381439;-0,967255;830,903625;-379,483551;829,161316;375,230042;658,926025;661,046021;1000,599976;500,149994;500,250031;100,864357;0,019999;2,204542;1,455572;1,450867;0,010233;0,020186;0,020139;2,204542;1,450867;1,455572;
333;0,000000;1;s;80,856682;80,856682;141,184967;140,503479;500,149994;1691,394409;1691,327026;1691,394409;1691,327026;921,553223;-595,776611;595,776611;0;0;20,000000;20,000000;4,098450;-0,933990;831,643250;-380,047394;829,384399;375,336884;658,677856;660,831299;1000,900024;500,299957;500,450043;105,368950;0,024493;2,204542;1,454990;1,449233;0,010233;0,020180;0,020114;2,204542;1,449233;1,454990;
334;0,000000;1;s;80,856682;80,856682;141,742142;141,184967;500,299957;1691,461670;1691,394409;1691,461670;1691,394409;921,867188;-595,933594;595,933594;0;0;20,000000;20,000000;4,164490;-0,900848;831,978149;-380,210388;829,695557;375,476624;658,462891;660,650024;1001,200012;500,450043;500,650208;109,168816;0,028279;2,204542;1,454553;1,447911;0,010233;0,020172;0,020092;2,204542;1,447911;1,454553;
335;0,000000;1;s;80,856682;80,856682;142,220535;141,742142;500,450043;1691,529175;1691,461670;1691,529175;1691,461670;922,180542;-596,090271;596,090271;0;0;20,000000;20,000000;4,197693;-0,900848;832,288391;-380,351593;829,981628;375,594574;658,281982;660,468933;1001,500000;500,600006;500,850311;112,522469;0,031617;2,204542;1,454118;1,446697;0,010233;0,020165;0,020073;2,204542;1,446697;1,454118;
336;0,000000;1;s;80,856682;80,856682;142,642105;142,220535;500,600006;1691,596558;1691,529175;1691,596558;1691,529175;922,495239;-596,247620;596,247620;0;0;20,000000;20,000000;4,197998;-0,900940;832,573547;-380,470825;830,267517;375,712402;658,100830;660,287781;1001,799988;500,750000;501,050446;115,554359;0,034632;2,204542;1,453683;1,445560;0,010233;0,020159;0,020057;2,204542;1,445560;1,453683;
337;0,000000;1;s;80,856682;80,856682;143,021088;142,642105;500,750000;1691,663940;1691,596558;1691,663940;1691,596558;922,809204;-596,404602;596,404602;0;0;20,000000;20,000000;4,197754;-0,901031;832,858398;-380,589600;830,553406;375,830139;657,919922;660,106445;1002,099976;500,899994;501,250610;118,345825;0,037404;2,204542;1,453248;1,444481;0,010233;0,020153;0,020041;2,204542;1,444481;1,453248;
338;0,000000;1;s;80,856682;80,856682;143,366592;143,021088;500,899994;1691,731201;1691,663940;1691,731201;1691,663940;923,123657;-596,561829;596,561829;0;0;20,000000;20,000000;4,197784;-0,900848;833,143433;-380,708649;830,839478;375,948242;657,738525;659,925110;1002,400024;501,050018;501,450867;120,948631;0,039987;2,204542;1,452813;1,443448;0,010233;0,020147;0,020026;2,204542;1,443448;1,452813;
339;0,000000;1;s;80,856682;80,856682;143,684311;143,366592;501,050018;1691,798584;1691,731201;1691,798584;1691,731201;923,437012;-596,718506;596,718506;0;0;20,000000;20,000000;4,197998;-0,900879;833,428711;-380,827789;831,125549;376,066132;657,557495;659,744019;1002,700012;501,199982;501,651062;123,394592;0,042411;2,204542;1,452378;1,442453;0,010233;0,020141;0,020011;2,204542;1,442453;1,452378;
340;0,000000;1;s;80,856682;80,856682;143,978760;143,684311;501,199982;1691,865967;1691,798584;1691,865967;1691,798584;923,751099;-596,875549;596,875549;0;0;20,000000;20,000000;4,197723;-0,900726;833,713440;-380,946594;831,411560;376,184052;657,376099;659,562744;1003,000000;501,350006;501,851349;125,709389;0,044702;2,204542;1,451944;1,441490;0,010233;0,020135;0,019998;2,204542;1,441490;1,451944;
341;0,000000;1;s;80,856682;80,856682;144,253540;143,978760;501,350006;1691,933228;1691,865967;1691,933228;1691,865967;924,065186;-597,032593;597,032593;0;0;20,000000;20,000000;4,198029;-0,900970;833,998779;-381,065857;831,697510;376,301849;657,195190;659,381592;1003,299988;501,500000;502,051636;127,913643;0,046882;2,204542;1,451509;1,440554;0,010233;0,020129;0,019984;2,204542;1,440554;1,451509;
342;0,000000;1;s;80,856682;80,856682;144,511490;144,253540;501,500000;1692,000610;1691,933228;1692,000610;1691,933228;924,378662;-597,189331;597,189331;0;0;20,000000;20,000000;4,197876;-0,900818;834,283691;-381,184753;831,983643;376,419830;657,013916;659,200256;1003,599976;501,649994;502,251984;130,023468;0,048966;2,204542;1,451076;1,439641;0,010233;0,020123;0,019971;2,204542;1,439641;1,451076;
343;0,000000;1;s;80,856682;80,856682;144,754150;144,511490;501,649994;1692,067993;1692,000610;1692,067993;1692,000610;924,692383;-597,346191;597,346191;0;0;20,000000;20,000000;4,198151;-0,900787;834,569031;-381,303955;832,269653;376,537781;656,832764;659,019043;1003,900024;501,799957;502,452301;132,046997;0,050963;2,204542;1,450642;1,438751;0,010233;0,020117;0,019959;2,204542;1,438751;1,450642;
344;0,000000;1;s;80,856682;80,856682;144,983521;144,754150;501,799957;1692,135376;1692,067993;1692,135376;1692,067993;925,006470;-597,503235;597,503235;0;0;20,000000;20,000000;4,197937;-0,901001;834,853882;-381,422821;832,555481;376,655457;656,651611;658,837585;1004,200012;501,950043;502,652771;133,996368;0,052884;2,204542;1,450208;1,437877;0,010233;0,020111;0,019946;2,204542;1,437877;1,450208;
345;0,000000;1;s;80,856682;80,856682;145,201126;144,983521;501,950043;1692,202881;1692,135376;1692,202881;1692,135376;925,320923;-597,660461;597,660461;0;0;20,000000;20,000000;4,198029;-0,900726;835,139160;-381,541962;832,841858;376,773651;656,470337;658,656372;1004,500000;502,100006;502,853149;135,879456;0,054738;2,204542;1,449775;1,437021;0,010233;0,020105;0,019934;2,204542;1,437021;1,449775;
346;0,000000;1;s;80,856682;80,856682;145,407898;145,201126;502,100006;1692,270264;1692,202881;1692,270264;1692,202881;925,635376;-597,817688;597,817688;0;0;20,000000;20,000000;4,198273;-0,900482;835,424438;-381,661102;833,128052;376,891693;656,288818;658,475098;1004,799988;502,250000;503,053589;137,701797;0,056530;2,204542;1,449342;1,436181;0,010233;0,020099;0,019922;2,204542;1,436181;1,449342;
347;0,000000;1;s;80,856682;80,856682;145,604996;145,407898;502,250000;1692,337524;1692,270264;1692,337524;1692,270264;925,949707;-597,974854;597,974854;0;0;20,000000;20,000000;4,198334;-0,900543;835,709595;-381,780121;833,414063;377,009521;656,107666;658,293823;1005,099976;502,399994;503,254059;139,470093;0,058267;2,204542;1,448910;1,435353;0,010233;0,020093;0,019911;2,204542;1,435353;1,448910;
348;0,000000;1;s;80,856682;80,856682;145,793411;145,604996;502,399994;1692,404907;1692,337524;1692,404907;1692,337524;926,263184;-598,131592;598,131592;0;0;20,000000;20,000000;4,198578;-0,900482;835,994873;-381,899323;833,700134;377,127533;655,926453;658,112488;1005,400024;502,549957;503,454559;141,190079;0,059955;2,204542;1,448478;1,434539;0,010233;0,020087;0,019899;2,204542;1,434539;1,448478;
349;0,000000;1;s;80,856682;80,856682;145,973572;145,793411;502,549957;1692,472290;1692,404907;1692,472290;1692,404907;926,577393;-598,288696;598,288696;0;0;20,000000;20,000000;4,198303;-0,900604;836,279663;-382,018158;833,986145;377,245300;655,745117;657,931030;1005,700012;502,700043;503,655182;142,863861;0,061596;2,204542;1,448045;1,433735;0,010233;0,020081;0,019888;2,204542;1,433735;1,448045;
350;0,000000;1;s;80,856682;80,856682;146,146164;145,973572;502,700043;1692,539673;1692,472290;1692,539673;1692,472290;926,891846;-598,445923;598,445923;0;0;20,000000;20,000000;4,198730;-0,900208;836,565308;-382,137573;834,272644;377,363556;655,563599;657,749878;1006,000000;502,850006;503,855713;144,495041;0,063193;2,204542;1,447614;1,432943;0,010233;0,020075;0,019877;2,204542;1,432943;1,447614;
351;0,000000;1;s;80,856682;80,856682;146,311722;146,146164;502,850006;1692,607178;1692,539673;1692,607178;1692,539673;927,205566;-598,602783;598,602783;0;0;20,000000;20,000000;4,199066;-0,901001;836,850586;-382,256805;834,558167;377,480896;655,383179;657,568604;1006,299988;503,000000;504,056305;146,086853;0,064750;2,204542;1,447182;1,432161;0,010233;0,020069;0,019866;2,204542;1,432161;1,447182;
352;0,000000;1;s;80,856682;80,856682;146,471024;146,311722;503,000000;1692,674561;1692,607178;1692,674561;1692,607178;927,520386;-598,760193;598,760193;0;0;20,000000;20,000000;4,197876;-0,900299;837,134888;-382,375000;834,844727;377,599243;655,201172;657,387207;1006,599976;503,149994;504,256927;147,643906;0,066272;2,204542;1,446751;1,431388;0,010233;0,020063;0,019855;2,204542;1,431388;1,446751;
353;0,000000;1;s;80,856682;80,856682;146,624207;146,471024;503,149994;1692,741821;1692,674561;1692,741821;1692,674561;927,834961;-598,917480;598,917480;0;0;20,000000;20,000000;4,198822;-0,900513;837,420776;-382,494690;835,130737;377,717102;655,020142;657,205688;1006,900024;503,300018;504,457611;149,166824;0,067758;2,204542;1,446320;1,430624;0,010233;0,020057;0,019844;2,204542;1,430624;1,446320;
354;0,000000;1;s;80,856682;80,856682;146,771820;146,624207;503,300018;1692,809326;1692,741821;1692,809326;1692,741821;928,148438;-599,074219;599,074219;0;0;20,000000;20,000000;4,198517;-0,900208;837,705750;-382,613525;835,417053;377,835205;654,838623;657,024475;1007,200012;503,449982;504,658264;150,658676;0,069213;2,204542;1,445889;1,429868;0,010233;0,020051;0,019834;2,204542;1,429868;1,445889;
355;0,000000;1;s;80,856682;80,856682;146,914200;146,771820;503,449982;1692,876709;1692,809326;1692,876709;1692,809326;928,463257;-599,231628;599,231628;0;0;20,000000;20,000000;4,198853;-0,900604;837,991089;-382,732788;835,702820;377,952789;654,657593;656,843018;1007,500000;503,600006;504,859009;152,121445;0,070638;2,204542;1,445458;1,429119;0,010233;0,020045;0,019823;2,204542;1,429119;1,445458;
356;0,000000;1;s;80,856682;80,856682;147,051559;146,914200;503,600006;1692,944092;1692,876709;1692,944092;1692,876709;928,777466;-599,388733;599,388733;0;0;20,000000;20,000000;4,198761;-0,900391;838,276306;-382,851776;835,989197;378,070953;654,476196;656,661743;1007,799988;503,750000;505,059753;153,556046;0,072033;2,204542;1,445028;1,428378;0,010233;0,020039;0,019813;2,204542;1,428378;1,445028;
357;0,000000;1;s;80,856682;80,856682;147,184280;147,051559;503,750000;1693,011475;1692,944092;1693,011475;1692,944092;929,091919;-599,545959;599,545959;0;0;20,000000;20,000000;4,199158;-0,900360;838,561707;-382,971130;836,275391;378,188904;654,294800;656,480347;1008,099976;503,899994;505,260529;154,964935;0,073403;2,204542;1,444598;1,427644;0,010233;0,020033;0,019803;2,204542;1,427644;1,444598;
358;0,000000;1;s;80,856682;80,856682;147,312531;147,184280;503,899994;1693,078857;1693,011475;1693,078857;1693,011475;929,405762;-599,702881;599,702881;0;0;20,000000;20,000000;4,199005;-0,900452;838,846924;-383,090057;836,561401;378,306732;654,113708;656,298950;1008,400024;504,049957;505,461304;156,348724;0,074746;2,204542;1,444169;1,426917;0,010233;0,020027;0,019792;2,204542;1,426917;1,444169;
359;0,000000;1;s;80,856682;80,856682;147,436722;147,312531;504,049957;1693,146240;1693,078857;1693,146240;1693,078857;929,720337;-599,860168;599,860168;0;0;20,000000;20,000000;4,198669;-0,900116;839,131714;-383,208832;836,847839;378,424896;653,931885;656,117432;1008,700012;504,200043;505,662231;157,710403;0,076066;2,204542;1,443739;1,426195;0,010233;0,020021;0,019782;2,204542;1,426195;1,443739;
360;0,000000;1;s;80,856682;80,856682;147,556824;147,436722;504,200043;1693,213623;1693,146240;1693,213623;1693,146240;930,034546;-600,017273;600,017273;0;0;20,000000;20,000000;4,199524;-0,900177;839,417786;-383,328522;837,134094;378,542847;653,750732;655,936157;1009,000000;504,350006;505,863068;159,048752;0,077363;2,204542;1,443310;1,425480;0,010233;0,020016;0,019772;2,204542;1,425480;1,443310;
361;0,000000;1;s;80,856682;80,856682;147,673294;147,556824;504,350006;1693,281006;1693,213623;1693,281006;1693,213623;930,348755;-600,174377;600,174377;0;0;20,000000;20,000000;4,199310;-0,900146;839,702759;-383,447449;837,420227;378,660767;653,569336;655,754761;1009,299988;504,500000;506,063965;160,367249;0,078639;2,204542;1,442881;1,424770;0,010233;0,020010;0,019762;2,204542;1,424770;1,442881;
362;0,000000;1;s;80,856682;80,856682;147,786026;147,673294;504,500000;1693,348511;1693,281006;1693,348511;1693,281006;930,662964;-600,331482;600,331482;0;0;20,000000;20,000000;4,199188;-0,900055;839,987976;-383,566376;837,706543;378,778748;653,387939;655,573364;1009,599976;504,649994;506,264862;161,664612;0,079893;2,204542;1,442452;1,424066;0,010233;0,020004;0,019753;2,204542;1,424066;1,442452;
363;0,000000;1;s;80,856682;80,856682;147,895493;147,786026;504,649994;1693,415894;1693,348511;1693,415894;1693,348511;930,978149;-600,489075;600,489075;0;0;20,000000;20,000000;4,199402;-0,900177;840,273315;-383,685577;837,992554;378,896637;653,206848;655,391907;1009,900024;504,799957;506,465790;162,944077;0,081128;2,204542;1,442024;1,423367;0,010233;0,019998;0,019743;2,204542;1,423367;1,442024;
